"hhs_id","ccn","facility_name","address","city","zip","fips_code","state","geohash","geocoded_hospital_address"
"C060107-A","060107","National Jewish Health","1400 JACKSON ST","DENVER","80206","08031","CO","39.738932,-104.942363","POINT (-104.942461 39.7392)"
"C260108-A","260108","Missouri Baptist Medical Center","3015 N BALLAS RD","TOWN AND COUNTRY","63131","29189","MO","38.635722,-90.446909","POINT (-90.443636 38.635613)"
"C113028-A","113028","ROOSEVELT WARM SPRINGS LTAC HOSPITAL","6135 ROOSEVELT HIGHWAY, P O BOX 280","WARM SPRINGS","31830","13199","GA","32.93435,-84.76284","POINT (-84.687098 32.891519)"
"C050158-A","050158","Encino Hospital Medical Center","16237 VENTURA BLVD","ENCINO","91436","06037","CA","34.158036,-118.487551","POINT (-118.486948 34.156826)"
"C140082-A","140082","Weiss Memorial Hospital","4646 N MARINE DRIVE","CHICAGO","60640","17031","IL","41.967139,-87.649605","POINT (-87.648804 41.966241)"
"C050580-A","050580","La Palma Intercommunity Hospital","7901 WALKER STREET","LA PALMA","90623","06059","CA","33.847535,-118.038415","POINT (-118.03725 33.847585)"
"C200020-A","200020","York Hospital","15 HOSPITAL DRIVE","YORK","03909","23031","ME","43.142432,-70.651793","POINT (-70.651174 43.142844)"
"C261324-A","261324","Cass Regional Medical Center","2800 E ROCK HAVEN ROAD","HARRISONVILLE","64701","29037","MO","38.665025,-94.376776","POINT (-94.376095 38.663367)"
"C420103-A","420103","Pelham Medical Center (FKA Village Hospital)","250 WESTMORELAND ROAD","GREER","29651","45045","SC","34.862534,-82.218244","POINT (-82.218408 34.863694)"
"C021308-A","021308","Norton Sound Regional Hospital","1000 GREG KRUSCHEK AVENUE (P O BOX 966)","NOME","99762","02180","AK","64.50094,-165.40597",
"C102009-A","102009","Kindred Hospital - Bay Area St Petersburg","3030 6TH ST S","ST PETERSBURG","33705","12103","FL","27.740387,-82.639733","POINT (-82.640777 27.740476)"
"C441304-A","441304","Johnson County Community Hospital","1901 S SHADY ST","MOUNTAIN CITY","37683","47091","TN","36.453075,-81.797065","POINT (-81.798671 36.453497)"
"C322002-A","322002","Kindred Hospital - Albuquerque","700 HIGH STREET NE","ALBUQUERQUE","87102","35001","NM","35.08886,-106.637379","POINT (-106.63855 35.088581)"
"C161313-A","161313","GENESIS MEDICAL CENTER  DEWITT","1118 11TH STREET","DEWITT","52742","19045","IA","41.826414,-90.544971","POINT (-90.546396 41.825921)"
"C490111-A","490111","Wythe County Community Hospital","600 WEST RIDGE ROAD","WYTHEVILLE","24382","51197","VA","36.954815,-81.096982","POINT (-81.095858 36.953118)"
"C670008-A","670008","HOUSTON PHYSICIANS HOSPITAL","333 N TEXAS AVENUE","WEBSTER","77598","48201","TX","29.533391,-95.126126","POINT (-95.125458 29.534547)"
"C170175-A","170175","Dodge City Healthcare LLC (DBA WESTERN PLAINS MEDICAL COMPLEX)","3001 AVENUE A","DODGE CITY","67801","20057","KS","37.786279,-100.017215","POINT (-100.014973 37.785944)"
"C100124-A","100124","Santa Rosa Medical Center","6002 BERRYHILL RD","MILTON","32570","12113","FL","30.634174,-87.067132","POINT (-87.068059 30.632521)"
"C190176-A","190176","Tulane Medical Center","1415 TULANE AVE","NEW ORLEANS","70112","22071","LA","29.955455,-90.075936","POINT (-90.076121 29.955263)"
"C390330-A","390330","St Lukes Monroe Campus","100 ST LUKE'S LANE","STROUDSBURG","18360","42089","PA","40.997492,-75.25983","POINT (-75.261745 40.9979)"
"C271306-A","271306","Mountainview Medical Center","16 W MAIN ST","WHITE SULPHUR SPRING","59645","30059","MT","46.5481,-110.90479","POINT (-110.904216 46.548207)"
"C360109-A","360109","Coshocton Regional Medical Center (FKA Coshocton County Memorial Hospital)","1460 ORANGE STREET","COSHOCTON","43812","39031","OH","40.270673,-81.847814","POINT (-81.847606 40.270443)"
"C431317-A","431317","Landmann-Jungman Memorial Hospital Avera","600 BILLARS ST","SCOTLAND","57059","46009","SD","43.14932,-97.72825","POINT (-97.728104 43.149494)"
"H000022",,"The Queen's Medical Center - West Oahu","91-2141 FORT WEAVER ROAD","EWA BEACH","96706","15003","HI","21.359453,-158.030437","POINT (-158.026145 21.369835)"
"C260061-A","260061","Nevada Regional Medical Center","800 S ASH ST","NEVADA","64772","29217","MO","37.831922,-94.359999","POINT (-94.35971 37.830431)"
"C151327-A","151327","Sullivan County Community Hospital","2200 N SECTION ST","SULLIVAN","47882","18153","IN","39.12232,-87.40924","POINT (-87.409081 39.126314)"
"C050261-A","050261","Sierra View Medical Center (FKA Sierra View District Hospital)","465 W PUTNAM AVE","PORTERVILLE","93257","06107","CA","36.06938,-119.027815","POINT (-119.027254 36.069573)"
"C104080-A","104080","Coral Shores Behavioral Health","5995 SE COMMUNITY DRIVE","STUART","34997","12085","FL","27.131417,-80.221327","POINT (-80.221617 27.132067)"
"C190106-A","190106","Oakdale Community Hospital","130 N HOSPITAL DR","OAKDALE","71463","22003","LA","30.81632,-92.64446","POINT (-92.644545 30.816264)"
"C471300-A","471300","GRACE COTTAGE HOSPITAL","PO BOX 216","TOWNSHEND","05353","50025","VT","43.099421,-72.648405",
"C444019-A","444019","Unity Psychiatric Care - Clarksville (FKA Behavioral Healthcare Center at Clarksville)","930 PROFESSIONAL PARK DRIVE","CLARKSVILLE","37040","47125","TN","36.576253,-87.273135","POINT (-87.272442 36.576173)"
"C194044-A","194044","Vermilion Behavioral Health System","2520 N UNIVERSITY AVENUE","LAFAYETTE","70507","22055","LA","30.271356,-92.046116","POINT (-92.046904 30.271048)"
"C272001-A","272001","Advanced Care Hospital of Montana","3528 GABEL RD","BILLINGS","59102","30111","MT","45.743174,-108.604933","POINT (-108.605168 45.743834)"
"C314020-A","314020","Essex County Hospital Center","204 GROVE AVENUE","CEDAR GROVE","07009","34013","NJ","40.851746,-74.234393","POINT (-74.233605 40.851198)"
"C050709-A","050709","Desert Valley Hospital","16850 BEAR VALLEY RD","VICTORVILLE","92395","06071","CA","34.472514,-117.298057","POINT (-117.297324 34.470905)"
"C110040-A","110040","Northridge Medical Center","70 MEDICAL CENTER DRIVE","COMMERCE","30529","13157","GA","34.220348,-83.470899","POINT (-83.469146 34.218752)"
"C260191-A","260191","Barnes-Jewish St Peters Hospital","10 HOSPITAL DR","SAINT PETERS","63376","29183","MO","38.794224,-90.580361","POINT (-90.579049 38.792905)"
"C330395-A","330395","St Johns Episcopal Hospital at South Shore","327 BEACH 19TH STREET","FAR ROCKAWAY","11691","36081","NY","40.59818,-73.75302","POINT (-73.752688 40.598655)"
"C170120-A","170120","Labette Health","1902 SOUTH US HWY 59","PARSONS","67357","20099","KS","37.320912,-95.264103","POINT (-95.266685 37.321862)"
"C050636-A","050636","Palomar Medical Center Poway (FKA Pomerado Hospital)","15615 POMERADO ROAD","POWAY","92064","06073","CA","32.996486,-117.057275","POINT (-117.057852 32.996791)"
"C050597-A","050597","Emanate Health Foothill Presbyterian Hospital (FKA Foothill Presbyterian Hospital)","250 S GRAND AVE","GLENDORA","91740","06037","CA","34.12,-117.83","POINT (-117.872534 34.133196)"
"C670301-A","670301","TEXARKANA EMERGENCY CENTER AND HOSPITAL","4646 COWHORN CREEK RD","TEXARKANA","75503","48037","TX","33.458144,-94.075709","POINT (-94.076327 33.458348)"
"C450018-E","450018","UTMB John Sealy Hospital","301 8TH ST","GALVESTON","77550","48167","TX","29.309762,-94.776618","POINT (-94.776794 29.310302)"
"C394004-A","394004","Danville State Hospital","50 KIRKBRIDE DRIVE","DANVILLE","17821","42093","PA","40.948868,-76.595537","POINT (-76.596428 40.948537)"
"C191311-A","191311","Bunkie General Hospital (FKA Paces/Bunkie General Hospital)","427 EVERGREEN STREET","BUNKIE","71322","22009","LA","30.952696,-92.175852","POINT (-92.177046 30.952779)"
"C371321-A","371321","Holdenville General Hospital","100 MCDOUGAL DRIVE","HOLDENVILLE","74848","40063","OK","35.089125,-96.37888","POINT (-96.37826 35.088213)"
"C440007-A","440007","UNITY MEDICAL CENTER","481 INTERSTATE DRIVE","MANCHESTER","37355","47031","TN","35.496963,-86.078515","POINT (-86.077889 35.497842)"
"C434003-A","434003","South Dakota Human Services Center","3515 BROADWAY AVE   POST OFFICE BOX 7600","YANKTON","57078","46135","SD","42.916649,-97.399052","POINT (-97.39766 42.915206)"
"C340159-A","340159","Person Memorial Hospital","615 RIDGE RD","ROXBORO","27573","37145","NC","36.408677,-78.985323","POINT (-78.984445 36.407959)"
"C100075-F","100075","St Josephs Hospital - North","4211 VAN DYKE RD","LUTZ","33558","12057","FL","28.128776,-82.509628","POINT (-82.509625 28.12793)"
"C053300-A","053300","Valley Childrens Hospital (FKA Childrens Hospital Central California)","9300 VALLEY CHILDRENS PLACE","MADERA","93636","06019","CA","36.884029,-119.800709","POINT (-119.800266 36.884502)"
"C240059-A","240059","Regina Hospital","1175 NININGER ROAD","HASTINGS","55033","27037","MN","44.74627,-92.87159","POINT (-92.871399 44.747131)"
"C251334-A","251334","Choctaw Regional Medical Center (FKA Pioneer Community Hospital of Choctaw)","8613 MS HWY 12","ACKERMAN","39735","28019","MS","33.3187,-89.18207","POINT (-89.182307 33.318464)"
"C104049-A","104049","Southern Winds Hospital","4225 W 20TH AVE","HIALEAH","33012","12086","FL","25.86034,-80.32224","POINT (-80.322339 25.860337)"
"C013028-A","013028","Encompass Health Rehabilitation Hospital of Montgomery (FKA Healthsouth Rehab Hospital of Montgomery)","4465 NARROW LANE RD","MONTGOMERY","36116","01101","AL","32.319121,-86.28071","POINT (-86.282033 32.319284)"
"C152012-A","152012","Kindred Hospital Northwest Indiana","5454 HOHMAN AVE  5TH FL","HAMMOND","46320","18089","IN","41.615214,-87.522475","POINT (-87.522028 41.61492)"
"C161346-A","161346","SIOUX CENTER HEALTH","1101 9TH STREET SE","SIOUX CENTER","51250","19167","IA","43.068025,-96.157877","POINT (-96.158219 43.069685)"
"C673059-A","673059","Laredo Rehabilitation Hospital","2005 A BUSTAMANTE STREET","LAREDO","78041","48479","TX","27.53309,-99.47352","POINT (-99.473035 27.534169)"
"C271301-A","271301","Fallon Medical Complex","202 S 4TH ST W","BAKER","59313","30025","MT","46.365867,-104.280895","POINT (-104.28156 46.36602)"
"C490043-A","490043","Inova Loudoun Hospital","44045 RIVERSIDE PARKWAY","LEESBURG","20176","51107","VA","39.073922,-77.478045","POINT (-77.475118 39.074364)"
"C220098-A","220098","NASHOBA VALLEY MEDICAL CENTER","200 GROTON ROAD","AYER","01432","25017","MA","42.577532,-71.57575","POINT (-71.572409 42.577357)"
"C102028-A","102028","Select Specialty Hospital - The Villages (FKA Promise Hospital of Florida at the Villages)","5050 COUNTY ROAD 472","OXFORD","34484","12119","FL","28.90981,-82.01976","POINT (-82.018926 28.909067)"
"C450002-A","450002","The Hospitals of Providence Memorial Campus","2001 N OREGON ST","EL PASO","79902","48141","TX","31.770319,-106.500861","POINT (-106.499431 31.77126)"
"C120001-C","120001","The Queen's Medical Center at Hale Pulama Mau","347 N. KUAKINI STREET, SUITE 501","HONOLULU","96817","15003","HI","21.32167,-157.857188","POINT (-157.856304 21.32231)"
"C140289-A","140289","Anderson Hospital","6800 STATE ROUTE 162","MARYVILLE","62062","17119","IL","38.734074,-89.952098","POINT (-89.946422 38.738127)"
"C100142-A","100142","Jackson Hospital","4250 HOSPITAL DR","MARIANNA","32446","12063","FL","30.786697,-85.242687","POINT (-85.240932 30.78748)"
"C33020F-A","33020F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - BROOKLYN","800 POLY PL","BROOKLYN","11209","36047","NY","40.609789,-74.027593","POINT (-74.023717 40.609071)"
"C100007-D","100007","AdventHealth Altamonte Springs (FKA Florida Hospital Altamonte)","601 E ALTAMONTE DR","ALTAMONTE SPRINGS","32701","12117","FL","28.665385,-81.370239","POINT (-81.37087 28.663948)"
"C010101-A","010101","Citizens Baptist Medical Center","604 STONE AVENUE","TALLADEGA","35161","01121","AL","33.435829,-86.10583","POINT (-86.090308 33.439794)"
"C360218-A","360218","Licking Memorial Hospital","1320 WEST MAIN STREET","NEWARK","43055","39089","OH","40.062963,-82.353202","POINT (-82.450306 40.046926)"
"C201309-A","201309","Northern Light Mayo Hospital (FKA Mayo Regional Hospital)","897 WEST MAIN STREET","DOVER FOXCROFT","04426","23021","ME","45.187657,-69.237851","POINT (-69.237824 45.186557)"
"C030069-A","030069","Havasu Regional Medical Center","101 CIVIC CENTER LANE","LAKE HAVASU CITY","86403","04015","AZ","34.480221,-114.339053","POINT (-114.338536 34.479979)"
"C054087-A","054087","Sierra Vista Hospital","8001 BRUCEVILLE ROAD","SACRAMENTO","95823","06067","CA","38.466878,-121.417118","POINT (-121.417814 38.465982)"
"C111304-A","111304","Morgan Medical Center (FKA Morgan Memorial Hospital)","1740 LIONS CLUB ROAD","MADISON","30650","13211","GA","33.569079,-83.472636","POINT (-83.471703 33.567687)"
"C314024-A","314024","Hudson Meadowview Psychiatric Hospital","595 COUNTY AVENUE","SECAUCUS","07094","34017","NJ","40.781676,-74.061731",
"C041306-A","041306","Izard County Medical Center","61 GRASSE STREET","CALICO ROCK","72519","05065","AR","36.126625,-92.128194","POINT (-92.128587 36.126356)"
"C444021-A","444021","Unity Psychiatric Care - Columbia (FKA Behavioral Healthcare Center at Columbia)","1400 ROSEWOOD DRIVE","COLUMBIA","38401","47119","TN","35.605837,-87.058709","POINT (-87.059161 35.605208)"
"C064001-A","064001","Colorado Mental Health Institute at Pueblo","1600 W 24TH ST","PUEBLO","81003","08101","CO","38.289036,-104.630586","POINT (-104.630634 38.291002)"
"C440218-A","440218","Saint Thomas Hospital for Specialty Surgery (FKA the Hospital for Spinal Surgery)","2011 MURPHY AVENUE","NASHVILLE","37203","47037","TN","36.15536,-86.803559","POINT (-86.803954 36.155731)"
"C231326-A","231326","Sparrow Clinton Hospital","805 S OAKLAND","SAINT JOHNS","48879","26037","MI","42.993136,-84.554437","POINT (-84.555808 42.993435)"
"C520091-A","520091","Ascension Howard Young Medical Center","240 MAPLE ST","WOODRUFF","54568","55085","WI","45.893499,-89.70234","POINT (-89.701837 45.89437)"
"C060119-A","060119","UCHealth Medical Center of the Rockies","2500 ROCKY MOUNTAIN AVE","LOVELAND","80538","08069","CO","40.415548,-105.00111","POINT (-105.001451 40.415194)"
"H000031",,"University of the Pacific","3601 PACIFIC AVE T","STOCKTON","95211","06077","CA","37.980051,-121.312416","POINT (-121.307274 37.980627)"
"C101312-A","101312","Fishermens Community Hospital","3301 OVERSEAS HWY","MARATHON","33050","12087","FL","24.710205,-81.094559","POINT (-81.094704 24.711134)"
"C670078-C","670078","Baptist Emergency Center (Shavano Park)","4103 TX-1604 LOOP","SAN ANTONIO","78249","48029","TX","29.58802,-98.5848",
"C400021-A","400021","Hospital De La Concepcion","ROAD NUMBER 2 KM 173.4 CAIN ALTO","SAN GERMAN","00683","72125","PR","18.08,-67.05",
"C394001-A","394001","Norristown State Hospital","1001 STERIGERE STREET","NORRISTOWN","19401","42091","PA","40.127673,-75.34813","POINT (-75.348566 40.129384)"
"C440084-A","440084","SWEETWATER HOSPITAL ASSOCIATION","304 WRIGHT ST","SWEETWATER","37874","47123","TN","35.60069,-84.46474","POINT (-84.464435 35.600384)"
"C531306-A","531306","Washakie Medical Center","400 SOUTH 15TH STREET","WORLAND","82401","56043","WY","44.012391,-107.9494","POINT (-107.948409 44.013659)"
"C161308-A","161308","FRANKLIN GENERAL HOSPITAL","1720 CENTRAL AVENUE EAST","HAMPTON","50441","19069","IA","42.743675,-93.188336","POINT (-93.186708 42.741381)"
"C670056-A","670056","SETON MC HAYS","6001 KYLE PKWY","KYLE","78640","48209","TX","30.008853,-97.852649","POINT (-97.855081 30.00734)"
"C363038-A","363038","Cleveland Clinic Rehabilitation Hospital - Avon","33355 HEALTH CAMPUS BLVD","AVON","44011","39093","OH","41.472926,-81.985916","POINT (-81.986423 41.473741)"
"C141306-A","141306","Community Hospital of Staunton (FKA Community Memorial Hospital)","400 N CALDWELL ST","STAUNTON","62088","17117","IL","39.01468,-89.789401","POINT (-89.78989 39.015455)"
"C190199-A","190199","Villa Feliciana Medical Complex","5002 HIGHWAY 10","JACKSON","70748","22037","LA","30.83515,-91.158775","POINT (-91.157855 30.829624)"
"C142009-B","142009","Kindred - Chicago Lakeshore","6130 N SHERIDAN RD","CHICAGO","60660","17031","IL","41.993638,-87.656529","POINT (-87.655481 41.993314)"
"C330046-B","330046","Mount Sinai West (FKA Roosevelt Hospital Mount Sinai Roosevelt)","1000 10TH AVE","NEW YORK","10019","36061","NY","40.770077,-73.987402","POINT (-73.987846 40.770129)"
"C05128F-A","05128F","VA GREATER LOS ANGELES HEALTHCARE SYSTEM","11301 WILSHIRE BOULEVARD","LOS ANGELES","90073","06037","CA","34.053184,-118.455741","POINT (-118.4529 34.053085)"
"C150005-A","150005","Hendricks Regional Health - Brownsburg Hospital","5492 N RONALD REAGAN PKWY","BROWNSBURG","46112","18063","IN","39.844562,-86.357511","POINT (-86.35562 39.84187)"
"C040001-A","040001","Siloam Springs Regional Hospital","603 NORTH PROGRESS AVENUE","SILOAM SPRINGS","72761","05007","AR","36.189996,-94.507593","POINT (-94.509658 36.190377)"
"C180002-A","180002","WHITESBURG ARH HOSPITAL","240 HOSPITAL ROAD","WHITESBURG","41858","21133","KY","37.11382,-82.81315","POINT (-82.811878 37.113234)"
"C140286-A","140286","Northwestern Medicine Kishwaukee Hospital (FKA Kishwaukee Community Hospital)","ONE  KISH HOSPITAL DRIVE","DEKALB","60115","17037","IL","41.961993,-88.722709",
"C130063-A","130063","Treasure Valley Hospital","8800 WEST EMERALD STREET","BOISE","83704","16001","ID","43.612379,-116.291017","POINT (-116.290332 43.611289)"
"C251335-A","251335","John C Stennis Memorial Hospital","14365 HIGHWAY 16 WEST","DE KALB","39328","28069","MS","32.82718,-88.70863","POINT (-88.679594 32.776797)"
"C054147-A","054147","Los Angeles Jewish Home - Grancell Village (FKA Joyce Eisenberg Keefer Medical Center)","7150 TAMPA AVENUE","RESEDA","91335","06037","CA","34.20068,-118.55332","POINT (-118.553521 34.200094)"
"C192029-A","192029","AMG SPECIALTY HOSPITAL LAFAYETTE","4811 AMBASSADOR CAFFERY PKWY, 4TH FLOOR","LAFAYETTE","70506","22055","LA","30.149394,-92.036392",
"C030105-A","030105","Banner Heart Hospital","6750 EAST BAYWOOD AVENUE","MESA","85206","04013","AZ","33.411283,-111.68917","POINT (-111.685681 33.410391)"
"C181306-A","181306","DEACONESS UNION COUNTY HOSPITAL","4604 US HIGHWAY 60 WEST","MORGANFIELD","42437","21225","KY","37.628514,-87.947726","POINT (-87.943795 37.626339)"
"C131327-A","131327","Gritman Medical Center","700 SOUTH MAIN STREET","MOSCOW","83843","16057","ID","46.728656,-117.000601","POINT (-117.001406 46.728705)"
"C050454-A","050454","UCSF Medical Center at Mission Bay","1825 4TH ST","SAN FRANCISCO","94158","06075","CA","37.766411,-122.390434","POINT (-122.390817 37.766604)"
"C440008-A","440008","HENDERSON COUNTY COMMUNITY HOSPITAL","200 W CHURCH ST","LEXINGTON","38351","47077","TN","35.65417,-88.39838","POINT (-88.398875 35.654205)"
"C161376-A","161376","CASS COUNTY MEMORIAL HOSPITAL","1501 EAST TENTH STREET","ATLANTIC","50022","19029","IA","41.401411,-94.991507","POINT (-94.991396 41.402098)"
"C454141-A","454141","Palms Behavioral Health","613 VICTORIA LANE","HARLINGEN","78550","48061","TX","26.163577,-97.67189","POINT (-97.672134 26.161988)"
"C454088-A","454088","Rio Grande State Center","1401 RANGERVILLE ROAD","HARLINGEN","78550","48061","TX","26.15792,-97.70951","POINT (-97.707783 26.161222)"
"C677297-A","677297","INTREPID HEALTHCARE SERVICES","4007 CALL FIELD ROAD STE D","WICHITA FALLS","76308","48485","TX","33.871106,-98.546025","POINT (-98.545546 33.871697)"
"C452121-A","452121","CONTINUE CARE HOSPITAL","500 WEST  4TH STREET , 4TH FLOOR","ODESSA","79761","48135","TX","31.849512,-102.363847","POINT (-102.37491 31.844399)"
"C520057-A","520057","SSM Health St Clare Hospital - Baraboo","707 14TH ST","BARABOO","53913","55111","WI","43.481035,-89.730538","POINT (-89.730531 43.480624)"
"C400109-A","400109","HIMA San Pablo Bayamon","70 CALLE SANTA CRUZ","BAYAMON","00961","72021","PR","18.40114,-66.13988","POINT (-66.14773 18.397002)"
"C100023-A","100023","Citrus Memorial Hospital","502 W HIGHLAND BLVD","INVERNESS","34452","12017","FL","28.833092,-82.335854","POINT (-82.335266 28.832242)"
"C113031-A","113031","Emory Rehabilitation Hospital","1441 CLIFTON ROAD NE","ATLANTA","30322","13089","GA","33.79493,-84.320282","POINT (-84.321066 33.794535)"
"C450742-A","450742","BSW MC   LAKE POINTE","6800 SCENIC DR","ROWLETT","75088","48113","TX","32.917635,-96.508664","POINT (-96.509529 32.918512)"
"C171370-A","171370","Goodland Regional Medical Center","220 WEST SECOND STREET","GOODLAND","67735","20181","KS","39.357697,-101.713433","POINT (-101.713782 39.357588)"
"C131307-A","131307","Weiser Memorial Hospital","645 EAST 5TH STREET","WEISER","83672","16087","ID","44.248547,-116.962447","POINT (-116.961735 44.248761)"
"C051325-A","051325","Mendocino Coast District Hospital","700 RIVER DRIVE","FORT BRAGG","95437","06045","CA","39.431434,-123.801988","POINT (-123.80081 39.431836)"
"H000050",,"CHRISTUS Santa Rosa Emergency Center - Creekside","244 CREEKSIDE CROSSING","NEW BRAUNFELS","78130","48091","TX","29.724446,-98.076122","POINT (-98.075355 29.724474)"
"C191300-A","191300","St Helena Parish Hospital","16874 HIGHWAY 43","GREENSBURG","70441","22091","LA","30.83128,-90.666336","POINT (-90.667002 30.83125)"
"C250048-A","250048","St Dominic Hospital (AKA St Dominic Jackson Memorial Hospital)","969 LAKELAND DR","JACKSON","39216","28049","MS","32.332134,-90.165086","POINT (-90.165103 32.333691)"
"C421303-A","421303","Williamsburg Regional Hospital","500 NELSON BOULEVARD","KINGSTREE","29556","45089","SC","33.660096,-79.818439","POINT (-79.820485 33.660587)"
"C241345-A","241345","Mayo Clinic Hospital - Waseca","501 NORTH STATE STREET","WASECA","56093","27161","MN","44.0815,-93.50825","POINT (-93.507297 44.081594)"
"C251300-A","251300","Lackey Memorial Hospital","330 N BROAD STREET","FOREST","39074","28123","MS","32.36597,-89.47086","POINT (-89.470962 32.36601)"
"C360112-A","360112","Mercy Health - St Vincent Medical Center","2213 CHERRY STREET","TOLEDO","43608","39095","OH","41.666767,-83.541489","POINT (-83.542002 41.668823)"
"C240166-A","240166","Mayo Clinic Hospital - Fairmont","800 MEDICAL CENTER DRIVE, PO BOX 800","FAIRMONT","56031","27091","MN","43.640015,-94.450512","POINT (-94.451728 43.637688)"
"C190218-A","190218","SABINE MEDICAL CENTER","240 HIGHLAND DRIVE","MANY","71449","22085","LA","31.560508,-93.472082","POINT (-93.470998 31.560471)"
"C34017F-A","34017F","W.G. (BILL) HEFNER SALISBURY VA MEDICAL CENTER (SALSBURY)","1601 BRENNER AVENUE","SALISBURY","28144","37159","NC","35.683538,-80.489515","POINT (-80.487085 35.681319)"
"C040020-A","040020","St Bernards Medical Center","225 E WASHIINGTON AVENUE","JONESBORO","72401","05031","AR","35.837476,-90.702895",
"C050528-A","050528","Memorial Hospital Los Banos","520 WEST I ST","LOS BANOS","93635","06047","CA","37.063577,-120.861113","POINT (-120.859427 37.06343)"
"C140211-A","140211","Northwestern Medicine Delnor Hospital (FKA Delnor Community Hospital)","300 RANDALL RD","GENEVA","60134","17089","IL","41.886533,-88.343447","POINT (-88.340437 41.88829)"
"C26S195-A","26S195","Citizens Memorial Hospital, Parkview Geriatric Wellness","1500 N. OAKLAND AVE","BOLIVAR","65613","29167","MO","37.622605,-93.417141","POINT (-93.420927 37.626098)"
"C100028-A","100028","Parrish Medical Center (AKA Parrish Healthcare)","951 N WASHINGTON AVE","TITUSVILLE","32796","12009","FL","28.62983,-80.822482","POINT (-80.824944 28.629068)"
"C292007-A","292007","AMG SPECIALTY HOSPITAL","4015 SOUTH MCLEOD","LAS VEGAS","89121","32003","NV","36.11546,-115.10975",
"C194114-A","194114","River Place Behavioral Health","500 RUE DE SANTE","LA PLACE","70068","22095","LA","30.073487,-90.51526","POINT (-90.514023 30.071081)"
"C440091-B","440091","CHI Memorial Hospital Hixson (FKA Memorial Hospital Hixson)","2051 HAMILL RD","HIXSON","37343","47065","TN","35.123441,-85.238314","POINT (-85.237128 35.123552)"
"C161360-A","161360","ORANGE CITY AREA HEALTH SYSTEM","1000 LINCOLN CIRCLE SE","ORANGE CITY","51041","19167","IA","42.994175,-96.04425","POINT (-96.045648 42.994889)"
"C170006-A","170006","Ascension Via Christi Hospital in Pittsburg","1 MT CARMEL WAY","PITTSBURG","66762","20037","KS","37.381007,-94.685382","POINT (-94.68385 37.38153)"
"C012011-A","012011","NOLAND HOSPITAL ANNISTON II  LLC","400 EAST 10TH STREET, 4TH FLOOR","ANNISTON","36202","01015","AL","33.658831,-85.82808","POINT (-85.823647 33.657122)"
"C360044-A","360044","Wayne HealthCare (AKA Wayne Hospital)","835 SWEITZER STREET","GREENVILLE","45331","39037","OH","40.089317,-84.635618","POINT (-84.635146 40.088791)"
"C180046-A","180046","BOURBON COMMUNITY HOSPITAL","9 LINVILLE DRIVE","PARIS","40361","21017","KY","38.221775,-84.238893","POINT (-84.238941 38.22103)"
"C160058-B","160058","UNIVERSITY OF IOWA HOSPITALS AND CLINICS","200 HAWKINS DRIVE","IOWA CITY","52242","19103","IA","41.659929,-91.548097","POINT (-91.550759 41.661203)"
"C271321-A","271321","Wheatland Memorial Healthcare","530 3RD ST NW","HARLOWTON","59036","30107","MT","46.437331,-109.841698","POINT (-109.841018 46.437038)"
"C150057-A","150057","Franciscan Health Mooresville (FKA Franciscan St Francis Health - Mooresville)","1201 HADLEY RD","MOORESVILLE","46158","18109","IN","39.607925,-86.356563","POINT (-86.356043 39.609324)"
"C031305-A","031305","Hopi Health Care Center","HIGHWAY 264, MILEPOST 388","POLACCA","86042","04017","AZ","35.82,-110.4",
"C110075-A","110075","East Georgia Regional Medical Center","1499 FAIR ROAD","STATESBORO","30458","13031","GA","32.414432,-81.77024","POINT (-81.76874 32.415301)"
"C510024-A","510024","Mon Health Medical Center (FKA Mon General Hospital)","1200 JD ANDERSON DRIVE","MORGANTOWN","26505","54061","WV","39.66233,-79.947677","POINT (-79.94639 39.66262)"
"C153042-A","153042","Lafayette Regional Rehabilitation Hospital","950 PARK EAST BLVD","LAFAYETTE","47905","18157","IN","40.405297,-86.829965","POINT (-86.828664 40.405912)"
"C673030-A","673030","Kate Dishman Rehabilitation Hospital","2830  CALDER ST 6TH FL SOUTH","BEAUMONT","77702","48245","TX","30.086587,-94.13148","POINT (-94.131766 30.085582)"
"C140228-A","140228","SwedishAmerican Medical Center - Belvidere","1625 S STATE ST","BELVIDERE","61008","17007","IL","42.242811,-88.839863","POINT (-88.839124 42.242884)"
"C670112-A","670112","Legent Orthopedic and Spine (FKA Cumberland Surgical Hospital)","5330 NORTH LOOP 1604 WEST","SAN ANTONIO","78249","48029","TX","29.590785,-98.590317","POINT (-98.590568 29.591468)"
"C360079-A","360079","Kettering Medical Center","3535 SOUTHERN BOULEVARD","KETTERING","45429","39113","OH","39.696782,-84.192409","POINT (-84.190993 39.695603)"
"C250061-A","250061","Yalobusha General Hospital","630 SOUTH MAIN STREET","WATER VALLEY","38965","28161","MS","34.131359,-89.642695","POINT (-89.641013 34.1307)"
"C414003-A","414003","Bradley Hospital","1011 VETERANS MEMORIAL PARKWAY","EAST PROVIDENCE","02915","44007","RI","41.792644,-71.369245","POINT (-71.365838 41.792537)"
"C173025-A","173025","Kansas Rehabilitation Hospital","1504 SW 8TH AVENUE","TOPEKA","66606","20177","KS","39.054918,-95.694729","POINT (-95.694957 39.054145)"
