VCU HEALTH SYSTEM,1250 EAST MARSHALL STREET,"PHARMACY STOREROOM, B-328",RICHMOND,RICHMOND CITY,VA,23298,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/25/2021 12:00:00 AM
CENTRAL COAST HOME HEALTH,"253 GRANADA DR, Suite D",,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,93401,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
STANFORD HEALTH CARE - 300P,"300 Pasteur Dr, Room HO301",,Stanford,SANTA CLARA,CA,94305,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
NM DEPT OF HEALTH PHARMACY,NMDOH PHD PHARMACY,"1301 Siler Rd, Bldg A",Santa Fe,SANTA FE,NM,87507,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
MCLEOD REGIONAL MED CNTR - CHEVES,555 E CHEVES ST,,FLORENCE,FLORENCE,SC,29506-2617,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
MEDICAL UNIVERSITY OF SOUTH CAROLIN,169 ASHLEY AVE,Room 161,CHARLESTON,CHARLESTON,SC,29425-8908,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
PRISMA HEALTH - MIDLANDS,5 RICHLAND MEDICAL PARK DR,PHARMACY DEPT,COLUMBIA,RICHLAND,SC,29203-6863,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
PRISMA HEALTH PHARMACY SERVICES CEN,Prisma Health Pharmacy Services Cen,1071 Holland Dr.,Simpsonville,GREENVILLE,SC,29681,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,Department of Pharmacy,SPARTANBURG,SPARTANBURG,SC,29303,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
AVERA MCKENNAN HOSPITAL,1325 S Cliff Ave,,Sioux Falls,MINNEHAHA,SD,57108,0310-7442-02,Evusheld,12/18/2021 12:00:00 AM,12/21/2021 12:00:00 AM
AVERA MCKENNAN HOSPITAL,1325 S Cliff Ave,,Sioux Falls,MINNEHAHA,SD,57108,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
MONUMENT HEALTH RCH PHARMACY,353 FAIRMONT BLVD,,RAPID CITY,PENNINGTON,SD,57701-0000,0310-7442-02,Evusheld,12/18/2021 12:00:00 AM,12/21/2021 12:00:00 AM
MONUMENT HEALTH RCH PHARMACY,353 FAIRMONT BLVD,,RAPID CITY,PENNINGTON,SD,57701-0000,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
PINE RIDGE HOSPITAL,607 Indian Health Road,,Pine Ridge,SHANNON,SD,57770,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
PRAIRIE LAKES HEALTHCARE SYSTEM,401 9TH AVENUE NORTHWEST,,WATERTOWN,CODINGTON,SD,57201-0000,0310-7442-02,Evusheld,12/18/2021 12:00:00 AM,12/21/2021 12:00:00 AM
PRAIRIE LAKES HEALTHCARE SYSTEM,401 9TH AVENUE NORTHWEST,,WATERTOWN,CODINGTON,SD,57201-0000,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
SANFORD USD MEDICAL CENTER,1305 W. 18th Street,,Sioux Falls,MINNEHAHA,SD,57117,0310-7442-02,Evusheld,12/18/2021 12:00:00 AM,12/21/2021 12:00:00 AM
SANFORD USD MEDICAL CENTER,1305 W. 18th Street,,Sioux Falls,MINNEHAHA,SD,57117,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
Centracare: Coborn Cancer Center,"CentraCare Health Plaza, Suite 1600",Attn: Infusion Pharmacy,St Cloud,STEARNS,MN,56303,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
IUH ARNETT HOSPITAL,"5165 MCCARTY LANE, ROOM AG320",ATTN: HOSP INPATIENT PHARM,LAFAYETTE,TIPPECANOE,IN,47905,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
BALLAD HLTH CANCER CARE DEPT IPCH,2202 N John B Dennis Hwy,Pharmacy,Kingsport,SULLIVAN,TN,37660,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
COOKEVILLE REGIONAL MEDICAL CENTER,1 Medical Center Boulevard,,Cookeville,PUTNAM,TN,38501,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
JACKSON MADISON COUNTY GENERAL HOSP,620 SKYLINE DRIVE,PHARMACY,JACKSON,MADISON,TN,38301,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
MAURY REGIONAL CANCER CENTER,808 South Campbell Blvd,Pharmacy,Columbia,MAURY,TN,38401,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
METHODIST GERMANTOWN HOSPITAL,7691 POPLAR AVENUE,,GERMANTOWN,SHELBY,TN,38138,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
UNIVERSITY OF TENNESSEE MEDICAL CEN,1924 ALCOA HWY,ATTENTION: PHARMACY,KNOXVILLE,KNOX,TN,37920,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
VANDERBILT HEALTH PHARMACY,719 Thompson Lane,Suite 24130,Nashville,DAVIDSON,TN,37204,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM
ASCENSION SETON AUSTIN,1201 W 38TH ST,,AUSTIN,TRAVIS,TX,78705,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/24/2021 12:00:00 AM
ASCENSION SETON AUSTIN,1201 W 38TH ST,,AUSTIN,TRAVIS,TX,78705,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
ASCENSION SETON BASTROP,630 W SH 71,,BASTROP,BASTROP,TX,78602,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
ASCENSION SETON BASTROP,630 W SH 71,,BASTROP,BASTROP,TX,78602,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
ASCENSION SETON EDGAR B DAVIS HOSP,130 HAYS ST,,LULING,CALDWELL,TX,78648,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
ASCENSION SETON EDGAR B DAVIS HOSP,130 HAYS ST,,LULING,CALDWELL,TX,78648,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
ASCENSION SETON HAYS,6001 KYLE PKWY,ATTN PHARMACY,KYLE,HAYS,TX,78640,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/25/2021 12:00:00 AM
ASCENSION SETON HAYS,6001 KYLE PKWY,ATTN PHARMACY,KYLE,HAYS,TX,78640,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
ASCENSION SETON HIGHLAND LAKES,3201 S WATER STREET,,BURNET,BURNET,TX,78611,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/25/2021 12:00:00 AM
ASCENSION SETON HIGHLAND LAKES,3201 S WATER STREET,,BURNET,BURNET,TX,78611,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
ASCENSION SETON NORTHWEST,11113 RESEARCH BLVD,,AUSTIN,TRAVIS,TX,78759,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/25/2021 12:00:00 AM
ASCENSION SETON NORTHWEST,11113 RESEARCH BLVD,,AUSTIN,TRAVIS,TX,78759,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
ASCENSION SETON SOUTHWEST,7900 FM 1826,,AUSTIN,TRAVIS,TX,78737,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/26/2021 12:00:00 AM
ASCENSION SETON SOUTHWEST,7900 FM 1826,,AUSTIN,TRAVIS,TX,78737,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
ASCENSION SETON WILLIAMSON,201 SETON PKWY,,ROUND ROCK,BLANCO,TX,78665,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/25/2021 12:00:00 AM
ASCENSION SETON WILLIAMSON,201 SETON PKWY,,ROUND ROCK,BLANCO,TX,78665,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
ASCENSION PROVIDENCE,6901 Medical Parkway,,Waco,MCLENNAN,TX,76712,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
ASCENSION PROVIDENCE,6901 Medical Parkway,,Waco,MCLENNAN,TX,76712,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
BAYLOR SCOTT AND WHITE TEMPLE,2401 S 31ST STREET,HOSPITAL CAMPUS,TEMPLE,BELL,TX,76508,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/24/2021 12:00:00 AM
BAYLOR SCOTT AND WHITE TEMPLE,2401 S 31ST STREET,HOSPITAL CAMPUS,TEMPLE,BELL,TX,76508,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
BAYLOR UNIVERSITY MED CTR DALLAS,3500 Gaston Ave,,Dallas,DALLAS,TX,75246,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
BAYLOR UNIVERSITY MED CTR DALLAS,3500 Gaston Ave,,Dallas,DALLAS,TX,75246,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
CHI ST LUKES HEALTH MEM LIVINGSTON,1717 HIGHWAY 59 LOOP N,PHARMACY,LIVINGSTON,POLK,TX,77351,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
CHI ST LUKES HEALTH MEM LIVINGSTON,1717 HIGHWAY 59 LOOP N,PHARMACY,LIVINGSTON,POLK,TX,77351,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
CHI ST LUKES HEALTH,6720 Bertner Ave,,Houston,HARRIS,TX,77030,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/26/2021 12:00:00 AM
CHI ST LUKES HEALTH,6720 Bertner Ave,,Houston,HARRIS,TX,77030,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
CHRISTUS GOOD SHEPHERD LONGVIEW,700 E MARSHALL AVE,,LONGVIEW,GREGG,TX,75601,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
CHRISTUS HEALTH ST ELIZABETH HOSPIT,2830 Calder Ave,,Beaumont,JEFFERSON,TX,77702,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/24/2021 12:00:00 AM
CHRISTUS HEALTH ST ELIZABETH HOSPIT,2830 Calder Ave,,Beaumont,JEFFERSON,TX,77702,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
CHRISTUS MOTHER FRANCES HOSP TYLER,800 E DAWSON,PHARMACY,TYLER,SMITH,TX,75701,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
CHRISTUS MOTHER FRANCES HOSP TYLER,800 E DAWSON,PHARMACY,TYLER,SMITH,TX,75701,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
CHRISTUS SANTA ROSA WESTOVER HILLS,11212 TX151,Attn: PHARMACY DAVID,SAN ANTONIO,BEXAR,TX,78251,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/24/2021 12:00:00 AM
CHRISTUS SANTA ROSA WESTOVER HILLS,11212 TX151,Attn: PHARMACY DAVID,SAN ANTONIO,BEXAR,TX,78251,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
CHRISTUS SPOHN HEALTH SYS SHORELINE,600 ELIZABETH ST,,CORPUS CHRISTI,NUECES,TX,78404,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
CHRISTUS SPOHN HEALTH SYS SHORELINE,600 ELIZABETH ST,,CORPUS CHRISTI,NUECES,TX,78404,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 St Michael Dr,,Texarkana,BOWIE,TX,75503,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/26/2021 12:00:00 AM
CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 St Michael Dr,,Texarkana,BOWIE,TX,75503,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
CTR FOR CANCER AND BLOOD DISORDERS,800 W MAGNOLIA AVE,SUITE 230,FORT WORTH,TARRANT,TX,76104,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
CTR FOR CANCER AND BLOOD DISORDERS,800 W MAGNOLIA AVE,SUITE 230,FORT WORTH,TARRANT,TX,76104,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
DELL CHILDRENS MEDICAL CENTER,4900 MUELLER BLVD,,AUSTIN,TRAVIS,TX,78723,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
DELL CHILDRENS MEDICAL CENTER,4900 MUELLER BLVD,,AUSTIN,TRAVIS,TX,78723,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
DELL SETON MEDICAL CENTER AT UT,1500 Red River Street,,Austin,TRAVIS,TX,78701,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
DELL SETON MEDICAL CENTER AT UT,1500 Red River Street,,Austin,TRAVIS,TX,78701,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
DHR HEALTH,5501 S MCCOLL RD,,EDINBURG,HIDALGO,TX,78539,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
DHR HEALTH,5501 S MCCOLL RD,,EDINBURG,HIDALGO,TX,78539,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON RD,,LAREDO,WEBB,TX,78045,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON RD,,LAREDO,WEBB,TX,78045,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
DRISCOLL HEALTH SYSTEM,3533 S. Alameda Street,,Corpus Christi,NUECES,TX,78411,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
DRISCOLL HEALTH SYSTEM,3533 S. Alameda Street,,Corpus Christi,NUECES,TX,78411,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
HCA CORPUS CHRISTI MEDICAL CENTER,3315 S ALAMEDA ST,,CORPUS CHRISTI,NUECES,TX,78411,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/24/2021 12:00:00 AM
HCA HOUSTON HEALTHCARE CLEAR LAKE,500 MEDICAL CENTER BLVD,,WEBSTER,HARRIS,TX,77598,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/26/2021 12:00:00 AM
HCA HOUSTON HEALTHCARE MAINLAND,6801 Emmett F Lowry Expy,,TEXAS CITY,GALVESTON,TX,77591,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/26/2021 12:00:00 AM
HCA HOUSTON HEALTHCARE MAINLAND,6801 Emmett F Lowry Expy,,TEXAS CITY,GALVESTON,TX,77591,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
HCA HOUSTON HEALTHCARE N CYPRESS,21214 NORTHWEST FWY,,CYPRESS,HARRIS,TX,77429,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
HCA HOUSTON MEDICAL CENTER,1313 HERMANN DR,PHARMACY - South Tower LL,HOUSTON,HARRIS,TX,77004,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
HCA KINGWOOD MEDICAL CENTER,22999 US Hwy 59,,Kingwood,HARRIS,TX,77339,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
HCA KINGWOOD MEDICAL CENTER,22999 US Hwy 59,,Kingwood,HARRIS,TX,77339,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
HCA MEDICAL CITY DALLAS,7777 FOREST LANE,Building A - INPATIENT PHARMACY,DALLAS,DALLAS,TX,75230,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
HCA MEDICAL CITY DALLAS,7777 FOREST LANE,Building A - INPATIENT PHARMACY,DALLAS,DALLAS,TX,75230,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
HCA MEDICAL CITY FORT WORTH,900 8TH AVE,Pharmacy,FORT WORTH,TARRANT,TX,76104,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
HCA MEDICAL CITY FORT WORTH,900 8TH AVE,Pharmacy,FORT WORTH,TARRANT,TX,76104,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
HCA METHODIST HOSP AND CHILDRENS H,7700 FLOYD CURL DR,SL1 Main Pharmacy,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
HCA METHODIST HOSP AND CHILDRENS H,7700 FLOYD CURL DR,SL1 Main Pharmacy,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
HCA RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE ROAD,,MCALLEN,HIDALGO,TX,78503,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
HCA RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE ROAD,,MCALLEN,HIDALGO,TX,78503,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
HCA VALLEY REGIONAL MEDICAL CENTER,100A E ALTON GLOOR BLVD,,BROWNSVILLE,CAMERON,TX,78526,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/26/2021 12:00:00 AM
HENDRICK MEDICAL CENTER BROWNWOOD,1501 BURNETT RD,,BROWNWOOD,BROWN,TX,76801,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
HENDRICK MEDICAL CENTER PHARMACY,1900 PINE STREET,Pharmacy Room 5407,ABILENE,TAYLOR,TX,79601,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/25/2021 12:00:00 AM
HENDRICK MEDICAL CENTER PHARMACY,1900 PINE STREET,Pharmacy Room 5407,ABILENE,TAYLOR,TX,79601,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
HOUSTON METHODIST HOSPITAL,6565 FANNIN ST,DB1-09,HOUSTON,HARRIS,TX,77030,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
HOUSTON METHODIST HOSPITAL,6565 FANNIN ST,DB1-09,HOUSTON,HARRIS,TX,77030,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
JOE ARRINGTON CANCER CENTER,4101 22nd Plac,,Lubbock,LUBBOCK,TX,79410,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
LAREDO MEDICAL CENTER,Laredo Medical Center Pharmacy,1700 E. Saunders St,Laredo,WEBB,TX,78041,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
LAREDO MEDICAL CENTER,Laredo Medical Center Pharmacy,1700 E. Saunders St,Laredo,WEBB,TX,78041,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
MEMORIAL HERMANN PHARMACY SERVICES,21501 PARK ROW DR,STE 200,KATY,HARRIS,TX,77449,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
METHODIST DALLAS MEDICAL CENTER,1441 N. Beckley Ave,Department of Pharmacy,Dallas,DALLAS,TX,75203,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
METHODIST DALLAS MEDICAL CENTER,1441 N. Beckley Ave,Department of Pharmacy,Dallas,DALLAS,TX,75203,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
NORTH HOUSTON CANCER CLINICS CONROE,3115 College Park Dr,STE 108,CONROE,MONTGOMERY,TX,77384,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
NORTH HOUSTON CANCER CLINICS HUNSTV,3233 WOODWARD DR,,HUNTSVILLE,WALKER,TX,77340,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
PARKLAND HEALTH AND HOSPITAL SYSTEM,5223 Tex Oak Avenue,PHARMACY,DALLAS,DALLAS,TX,75235,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
ST DAVIDS SOUTH AUSTIN MED CTR,901 W Ben White Blvd,Attn: Pharmacy,Austin,TRAVIS,TX,78704,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
START CENTER FOR CANCER CARE,4383 MEDICAL DRIVE,3046,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
SUGAR LAND ALLERGY ASTHMA,4820 SWEETWATER BLVD,,SUGAR LAND,FORT BEND,TX,77479,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
TEXAS CHILDRENS HOSPITAL MED CTR,6621 FANNIN ST,WB1-120,HOUSTON,HARRIS,TX,77030,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
TEXAS ONCOLOGY AMARILLO,1000 S. Coulter,,Amarillo,POTTER,TX,79106,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
TEXAS ONCOLOGY ARLINGTON NORTH,906 W Randol Mill Rd.,Suite 200,Arlington,TARRANT,TX,76012,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
TEXAS ONCOLOGY CEDAR PARK,1401 MEDICAL PKWY BLDG C,200,CEDAR PARK,WILLIAMSON,TX,78613,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
TEXAS ONCOLOGY EL PASO EAST,7848 Gateway East,,El Paso,EL PASO,TX,79915,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
TEXAS ONCOLOGY HOUSTON MEM CITY,925 GESSNER RD,STE 550,HOUSTON,HARRIS,TX,77024,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
TEXAS ONCOLOGY MCKINNEY,5236 W UNIVERSITY DR,Suite 1000,MCKINNEY,COLLIN,TX,75071,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
TEXAS ONCOLOGY ODESSA,500 W 3RD ST,,ODESSA,ECTOR,TX,79761,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM
TEXAS ONCOLOGY SAN ANTONIO MED CTR,5206 RESEARCH DRIVE,,SAN ANTONIO,BEXAR,TX,78240,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
TEXAS ONCOLOGY WEBSTER,501 W Medical Center Blvd,,Webster,HARRIS,TX,77598,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM
THOP HOSP OF PROVIDENCE MEMORIAL,2001 N OREGON ST,MEMORIAL CAMPUS,EL PASO,EL PASO,TX,79902,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
THOP HOSP OF PROVIDENCE MEMORIAL,2001 N OREGON ST,MEMORIAL CAMPUS,EL PASO,EL PASO,TX,79902,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
THR TEXAS HEALTH RESOURCES MedSuprt,1100 Bridgewood,Suite 107,Fort Worth,TARRANT,TX,76112,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
THR TEXAS HEALTH RESOURCES MedSuprt,1100 Bridgewood,Suite 107,Fort Worth,TARRANT,TX,76112,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
UHSSA UNIVERSITY HOSPITAL,4502 MEDICAL DR,,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/24/2021 12:00:00 AM
UHSSA UNIVERSITY HOSPITAL,4502 MEDICAL DR,,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
UT HEALTH MARC SPECIALITY,8300 FLOYD CURL DRIVE,,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
UTMB ANGLETON DANBURY CAMPUS,132 E HOSPITAL DR,,ANGLETON,BRAZORIA,TX,77515,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
UTMB ANGLETON DANBURY CAMPUS,132 E HOSPITAL DR,,ANGLETON,BRAZORIA,TX,77515,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
UTMB CLEAR LAKE,200 BLOSSOM ST,,WEBSTER,HARRIS,TX,77598,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
UTMB LEAGUE CITY,2240 GULF FWY S,,LEAGUE CITY,GALVESTON,TX,77573,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
UTMB UNIVERSITY OF TEXAS MED BRANCH,301 UNIVERSITY BLVD,PHARMACY,GALVESTON,GALVESTON,TX,77555,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/23/2021 12:00:00 AM
UTMB UNIVERSITY OF TEXAS MED BRANCH,301 UNIVERSITY BLVD,PHARMACY,GALVESTON,GALVESTON,TX,77555,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM
UTSW CLEMENTS HOSPITAL,6201 Harry Hines Blvd,Attention: Department of Pharmacy,DALLAS,DALLAS,TX,75390,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/24/2021 12:00:00 AM
